,title,company,location,salary,summary
78,User Experience Designer,Buck Mason,"Los Angeles, CA 90026 (Silver Lake area)",,"Work with copywriters and graphic designers on content development for a project's overall user experience.Strategically, the right candidate can play a large…"
79,Sportico: Senior Designer,Sportico,"Los Angeles, CA 90025",,"Sportico is hiring an inspired, versatile senior designer to define and execute the visual identity of the editorial, social media, marketing and events…"
80,Product Designer (Experience Required),Bhph list,"Los Angeles, CA",,Architect new products and new product features 20% and help design it.Should have 2 or more years experience of UX or product design (Non internship/Non…
81,"Product Designer, Nike Virtual Studios (NYC or LA)",Nike,"Los Angeles, CA",,"The ideal candidate is an ambitious and open-minded product designer with a strong grasp of user experience, visual, and interaction design."
82,Senior Product Designer,Telgorithm,"Remote in Los Angeles, CA",,"As a Senior Product Designer, you'll partner closely with our product managers to build and ship creative solutions and experiences to vertical SaaS companies."
83,"Senior Associate, Graphic Designer",KPMG,"Los Angeles, CA 90071 (Downtown area)",,"Develops high-level creative and complex design materials for KPMG.Directs art and design projects from concept through production, including the coordination…"
84,"Sr. Lead, Product Designer: Connected Vehicle",Rivian Automotive,"Los Angeles, CA 90291 (Venice area)",,Product designer with 8+ years of experience.Experience mentoring or line managing designers.Day to day you'll be working cross functionally with partners in…
85,Senior Product Content Designer,Xero,"Remote in Los Angeles, CA",,Collaborate with product designers through co-designing experiences as part of a project team or sharing knowledge and coaching designers in UX writing.
86,Senior Digital Designer - UX/UI Design,STV,"Los Angeles, CA 90017",,"Support STV’s expanding Advisory Services team, which is focused on digital transformation and helping our clients implement process improvements and best…"
87,newSenior UX Designer,Dutech Systems,"Los Angeles, CA",,"6+ years of progressive as a user experience designer, interaction designer, information architect, or similar role."
88,Lead Product Designer,Genies,"Los Angeles, CA 90014 (Downtown area)",,"Recruit and manage a team of product designers.Owning projects from beginning to end, while helping guide more junior & intermediate designers through their…"
89,"Associate Visual Designer, Platform",Wattpad,"Los Angeles, CA+1 location",,"You have experience collaborating cross-functionally with UX - designers, programmers, project managers, marketers, as well as tech roles such as engineering."
90,"Senior Associate, Graphic Designer",KPMG,"Los Angeles, CA 90071 (Downtown area)",,"Develops high-level creative and complex design materials for KPMG.Directs art and design projects from concept through production, including the coordination…"
91,"Sr. Lead, Product Designer: Connected Vehicle",Rivian Automotive,"Los Angeles, CA 90291 (Venice area)",,Product designer with 8+ years of experience.Experience mentoring or line managing designers.Day to day you'll be working cross functionally with partners in…
92,Production Designer,RUN Studios,"Los Angeles, CA",,"RUN Studios and our client partner, a large online retailer headquartered in Seattle, are seeking an enthusiastic Production Designer to support our Retail and…"
93,Experience Design Director,Soda & Lime,"Los Angeles, CA 90028 (Hollywood area)",,Whiteboarding with other designers to work through problems.We are looking for passionate thinkers and non-conformists that actively pursue a better way to…
94,Senior Product Content Designer,Xero,"Remote in Los Angeles, CA",,Collaborate with product designers through co-designing experiences as part of a project team or sharing knowledge and coaching designers in UX writing.
