,title,company,location,salary,summary
15,Lead Designer,Atomic,"San Francisco Bay Area, CA",,"Playbook is funded and backed by Atomic VC.You turn things around quickly, enjoy fast-paced days and are comfortable changing course based on new data."
16,UX/UI DESIGNER,Evoke Health,"Remote in San Francisco, CA",,"(Keep in mind that depending on your role and brand assignment, you may be required to adhere somewhat to west coast hours.)."
17,"Product Designer - Commerce, Product Designer - Commerce","Twitch Interactive, Inc.","San Francisco, CA+4 locations",,1+ year experience analyzing and critically assessing your design decisions.Demonstrated visual design with the ability to guide users and simplify…
18,"Staff Designer, Innovation",Visa,"San Francisco, CA",,"In this role, you will focus on strategic design for products and services to create high-impact deliverables and lead engagements that help our clients drive…"
19,UX/UI Designer,Schneider Electric,"San Francisco, CA",,"From the simplest of switches to complex operational systems, our technology, software and services improve the way our customers manage and automate their…"
20,"newSenior Product Designer, Orders",Square,"Remote in San Francisco, CA+1 location",,"Provide feedback and mentorship to other designers.So we expanded into software and started building integrated, omnichannel solutions – to help sellers sell…"
21,Product Designer,Frontapp,"San Francisco, CA",,"Front is a hub for customer communication that allows companies to offer tailor-made service at scale.You will utilize your full range of product design,…"
22,UI / UX Designer,Hive,"San Francisco, CA",,You will work closely with the product team to conceptualize and execute on designs to solve problems for our products.Biased toward action and execution.
23,Product Designer – General,Visa,"San Francisco, CA+3 locations",,"Candidates will have the opportunity to design usable, accessible and engaging user experiences for Visa's digital product line with senior-level talent…"
24,"Minted, UX Designer",Minted,"San Francisco, CA",,"The UX team partners extensively with Product, Engineering, Merchandising, Product Marketing, Brand and Creative teams to support the Product organization's…"
25,UX Designer,Abbott Laboratories,"Alameda, CA",,"Interaction Design - Sketching, concept creation and wire framing, producing sitemaps and user flows, creating clickable prototypes."
26,Senior UX UI Designer,Johnson & Johnson,"San Francisco, CA",,Our designers collaborate and partner across all phases of the design journey from needs definition through ensuring design intent is maintained through launch.
27,newSr Content Designer [REMOTE],Braintrust,"Remote in San Francisco, CA",,"We're looking for a motivated and experienced content designer to help us envision and deliver delightful customer experiences across our portfolio, including…"
28,UX Designer,Federal Reserve Bank of San Francisco,"Hybrid remote in San Francisco, CA 94105+1 location",,"Typically requires 3+ years prototyping experience and demonstrated proficiency with designer tools such as Figma, Sketch, and/or Adobe Creative Suite."
29,Product Designer,JetInsight,"San Mateo, CA",,"You will help disrupt a traditionally manual, complex industry by putting our customers first and making our user experience as simple and intuitive as possible…"
30,"Health Research Designer, Fitbit",Fitbit,"San Francisco, CA 94105 (Financial District/South Beach area)",,"Bachelor's degree in Design (including graphic design and communication design), Human-Computer Interaction (HCI), Computer Science (CS) or a related field, or…"
31,Lead Product Designer,"Zoom Video Communications, Inc.","Remote in San Francisco Bay Area, CA",,"Help mentor and inspire other designers.You will be responsible for illustrating how details fit into a bigger picture for the users, product, platform, and…"
32,"UX Designer, Design Systems",Gap Inc.,"San Francisco, CA 94105 (Financial District area)+1 location",,"The team translates brand style guides and UX-defined components to re-usable assets in the form of Figma libraries, facilitates the creation of components in…"
33,newProduct Designer,Meta,"San Francisco, CA 94105 (Financial District/South Beach area)+19 locations",,Give and solicit feedback from other designers in order to continually raise our bar for quality.We utilize a full range of product design skills to contribute…
34,UX Designer,Ascensus,"San Francisco, CA 94102 (Downtown area)",,Design the user experience for web and mobile solutions that help millions of people achieve their financial goals.
35,"Web UX/UI Designer, Growth",Hubilo Technologies,"San Francisco, CA",,"This designer will assist in the visual, UX/UI, and brand application across our digital owned media, ensuring continuity across multiple platforms and customer…"
36,"Sr Product Designer, In-Service Creative",Hulu,"San Francisco, CA 94105 (Financial District area)",,"As part of the Product Design group, you’ll always look to balance the essence of the brand story and maintain the integrity of the product user interface; to…"
37,UX Designer,Viz.ai,"Remote in San Francisco, CA",,"Viz.ai, located in San Francisco, Tel Aviv, Portugal and Amsterdam pioneered the use of AI algorithms and machine learning to increase the speed of diagnosis…"
38,Product Designer,"PitchBook Data, Inc.","San Francisco, CA 94105 (Financial District area)",,"As a Product Designer at PitchBook, you will be a true advocate for our users in the creation of powerful data and analysis tools to support complex workflows."
39,newSenior UX Product Designer,Change Healthcare,"Remote in Emeryville, CA",,"Recognize patterns and evolve design systems by understanding user, designer, and developer needs and solving those problems with reusable components and…"
40,UI/UX Designer,GSN Games,"San Francisco, CA 94104 (Financial District area)",,"Design wireframes, flow charts and prototypes to illustrate general layout, functionality and product flow.Implement UI and Unity prefabs."
41,Product Designer,Mode,"Remote in San Francisco, CA",,"You're excited about the prospect of working with other designers, product managers and engineers.Collaborate across a small product team to drive solutions…"
42,"Lead Product Designer, D+ Growth",Disney Streaming,"San Francisco, CA+2 locations",,"You have 1+ years of experience leading other designers either as a project lead or people manager.Lead product design for the Disney+ Growth vertical,…"
43,UX/Product Designer,GoodRx,"San Francisco, CA",,"Collaborate effectively with other designers, content strategists, sales, and marketers.The ideal candidate possesses a strong foundation in visual design and…"
44,newProduct / UX Designer [REMOTE],Braintrust,"Remote in San Francisco, CA+4 locations",,"As the first decentralized talent network, our revolutionary Web3 model ensures the community that relies on Braintrust to find work are the same people who own…"
45,Product Designer,JetInsight,"San Mateo, CA",,We’re looking for the first designer to join our growing product team.JetInsight's best-in-class quoting and fleet management software helps aircraft charter…
46,Product Designer,Sisu Data,"San Francisco Bay Area, CA",,"Experience teaming up with engineers and designers to build and ship products.We’re looking for a thoughtful, data-savvy, and product-focused designer to join…"
47,newProduct Designer - Opportunity for Working Remotely San Fran...,VMware,"Remote in San Francisco, CA",,"Collaborate and engage with other designers, strategists, architects, researchers as needed.Support colleague product designers, design strategists, architects…"
48,Content Designer,Meta,"San Francisco, CA 94105 (Financial District/South Beach area)+5 locations",,"Content designers at Meta craft simple, straightforward and human experiences by leveraging our expertise in user experience design, design thinking, product…"
49,newProduct Designer,Meta,"San Francisco, CA 94105 (Financial District/South Beach area)+19 locations",,Give and solicit feedback from other designers in order to continually raise our bar for quality.Design at Meta is pioneering technologies to bring people…
50,Product Designer – General,Visa,"San Francisco, CA+3 locations",,"Visa is a world leader in digital payments, facilitating more than 215 billion payments transactions between consumers, merchants, financial institutions and…"
51,Lead UX Designer - DataGraph,Salesforce,"San Francisco, CA 94105 (Financial District/South Beach area)+1 location",,"We want great designers, not subject matter experts.You’ll have the opportunity to own your product area and drive your process, and build relationships with a…"
52,newLightstep - Staff Product Designer,ServiceNow,"Remote in San Francisco, CA 94111+1 location",,"At ServiceNow, our technology makes the world work for everyone, and our people make it possible.We move fast because the world can’t wait, and we innovate in…"
53,"newTraining Design Specialist, SF Ethics Commission - Ethics@Wo...",City and County of San Francisco,"Temporarily Remote in San Francisco, CA 94102",,"Training Design Specialist, SF Ethics Commission - Ethics@Work Program.The position will be appointed by the Executive Director to serve as at-will employee…"
54,Graphic Designer,Social Concepts,"Redwood, CA",,"Create art for banners, emails, landing pages, websites, mobile devices, social media, presentations, and other related design assets."
55,UI/UX Designer,3D Systems,"Hybrid remote in Berkeley, CA 94710",,"Be Comfortable working with large, distributed teams - A high level of collaboration will be required for this work, with other designers, SW developers,…"
56,Digital Designer,Bobbie,"Remote in San Francisco, CA 94110",,"You'll work collaboratively with other UX leads, brand designers, product, engineering, and marketing teams.Work closely with other designers, and engage with…"
57,newInteraction Designer,Punchcut,"San Francisco, CA 94108 (Financial District/South Beach area)+1 location",,"Punchcut is looking for an Interaction Designer to remotely join our team on a full time or contract basis.Systematic. You think in systems, not silos."
58,Lead Product Designer,"Zoom Video Communications, Inc.","Remote in San Francisco Bay Area, CA",,"Help mentor and inspire other designers.You will be responsible for illustrating how details fit into a bigger picture for the users, product, platform, and…"
59,"Product Designer, UX/UI",Video.io,"Remote in San Francisco, CA",,3+ years experience as an UX/UI designer.Video.io is looking for passionate product designer to join us and help contribute to all our products.
60,UI/UX Designer,3D Systems,"Hybrid remote in Berkeley, CA 94710",,"Be Comfortable working with large, distributed teams - A high level of collaboration will be required for this work, with other designers, SW developers,…"
61,Lead Designer / Creative,KNI,"San Francisco, CA (Bernal Heights area)",,Our digital Agency is looking for a seasoned Designer with a lot of experience working for Digital Marketing Clients.
62,"newStaff Product Designer, Mobile (Remote)",Wonolo,"Remote in San Francisco, CA",,"You’re actively involved in shaping the team by participating in recruiting, interviewing, and mentoring junior designers.Cell phone reimbursement and laptop."
63,Content Designer,Meta,"San Francisco, CA 94105 (Financial District/South Beach area)+3 locations",,"You’ll be expected to design and deliver product flows, new features, in-product messaging, content frameworks, navigation, product naming and more for all…"
64,newSenior Visual Designer (REMOTE),frog,"Remote in San Francisco, CA 94111",,Visual designers balance spirit and rationality; brand and product; functional clarity and emotional impact.5+ years of professional visual design experience …
65,"Senior Visual Designer, Fitbit Device Software",Google,"San Francisco, CA",,"As a Senior Visual Designer on the Fitbit Device Software team, you will work with a team of visual, motion, and interaction designers across the US, Europe,…"
66,newPrincipal Product Designer,Slack,"San Francisco, CA+1 location",,"Interview new product designers and actively advise on our design hiring process.Solicit feedback from your peers, including other product designers and…"
67,UI Designer,Cover Genius,"San Francisco, CA",,"As a UI Designer you will be responsible for collaborating with a number of people across product, marketing, customer and development teams."
68,"Sr Product Designer, Art19",Amazon.com Services LLC,"San Francisco, CA+3 locations",,"Desire to mentor junior designers.5 + years experience as a service designer, user experience designer, or similar role for web and mobile applications."
69,Senior UI/UX Designer,NextEra Energy,"San Francisco, CA",,Work closely with customers and other NextEra Energy teams to develop smart and creative software solutions to the problems our customers face and ensure…
70,Principal Product Designer - AI Toolchain,Microsoft,"Berkeley, CA 94704 (Downtown Berkeley area)",,"Partner with product management, software engineers and other designers to deliver thoughtful design solutions.Prior entrepreneurial experience is a plus."
