,title,company,location,salary,summary
136,"Lead / Principal Product Designer - Mulesoft, a Salesforce C...",Salesforce,"Boston, MA 02116 (Back Bay area)",,"Communicating and collaborating on product design and UX strategy within the product design team, user research, product management, development and project…"
137,Sr. UX Designer,Xometry Inc,"Boston, MA",,Working closely with other designers and developers to improve and maintain design consistency across other product areas.
138,Senior UX Designer,"Zipcar, Inc.","Boston, MA 02210 (South Boston area)",,"Partner with product and engineering to define the future roadmap for the team.Mentor and inspire a team of designers, providing constructive feedback and…"
139,"Sr. UX Designer at BNY Mellon, Data & Analytics",BNY Mellon,"Wellesley, MA",,5 or more years of UX and digital product design experience preferred.Ability to collaborate effectively with stakeholders and act as a strategic partner in…
140,Senior UX/UI Designer,Signify,"Burlington, MA",,"You’ll be part of the Signify Design Americas Team and its responsibilities are working closely with multidisciplinary partners across several business groups,…"
141,Engineering Aide - Design/Product Development,Vicor Corporation,"Andover, MA",,Will interface with internal organizations regarding product related issues.Responsible for generating the documentation package for all products designed.
142,"Senior UX Designer - Get, Install, and License",MathWorks,"Hybrid remote in Natick, MA 01760+5 locations",,"Collaborate with development teams to design appropriate and consistent solutions to help customers get, buy, download, access, and install MATLAB products as…"
143,"Scientist/Sr. Scientist, Product Design and Development,",Takeda Pharmaceutical,"Boston, MA+2 locations",,This position will play an important role in optimizing cell therapy platforms to improve the biological function of cell therapy products and developing…
144,Senior Principal Industrial Designer/ User Experience Lead,Siemens Healthineers,"Norwood, MA 02062",,"Leading product definition for new products and platforms by applying “systems thinking”, user centered design methodologies."
145,UX Product Designer - IR Intelligence,"Nasdaq, Inc.","Boston, MA 02101",,"Experience in user interface design for B2B products and mobile technologies.Collaborate with product stakeholders, business and technology teams to find…"
146,"Senior Product Design Manager, Promotions",Wayfair,"Boston, MA+11 locations",,"Collaborate with product managers, developers, content strategists, user researchers, and other experience designers to execute design concepts that deliver on…"
147,newSenior UX Researcher (Remote),Sun Life Financial,"Remote in Wellesley Hills, MA 02481",,Experience with online commerce and digital consumer products or services.Desire to be part of a collaborative design and product team.
148,Principal User Experience Designer - Surgical Robotics,Medtronic,"Boston, MA",,"Collaborate with UI designers, hardware designers and engineers to drive prototypes for testing.Consult on behaviors of system-adjacent products and apps."
149,Staff UX Researcher / Designer - NxStage,Fresenius Medical Care,"Lawrence, MA 01843",,Participate in usability tests and synthesize research findings to support product outcomes.Work with product teams to design technology enabled offerings and…
