,title,company,location,salary,summary
44,Concept Design - Electrical Engineer,Facebook App,"Seattle, WA",,"Experience with low-power circuit design, DC/DC converters, power management methods, audio circuit design, and analog design."
45,Traffic Design Project Manager,DKS Associates,"Seattle, WA 98104",,"Leading client and project design team meetings to provide project updates, resolve design issues, and coordinate design elements with other disciplines."
46,Solutions Design Engineer - Distribution & Warehousing (REMO...,Ryder System,"Remote in Seattle, WA 98194+1 location",,Support technical review presentations and design validation meetings.Key activities include: - Specialize in a single design discipline - Use advance…
47,Broadcast Engineer,Sinclair Broadcast Group,"Seattle, WA 98109 (South Lake Union area)",,Consult and communicate with engineering management and other engineers on technical issues as required.Provide the engineering design and assist with the…
48,Rocket Engine Design Engineer - Production,Blue Origin,"Seattle, WA+2 locations",,"In this role you will partner with our entire team, not just fellow design engineers, manufacturing engineers, quality engineers and technicians in developing…"
49,Civil Engineer- Design and Inspection,TRC Companies,"Seattle, WA 98121 (Belltown area)",,"Under general supervision, the inspector applies the strong technical skills of a highly experienced field representative, researching and interpreting contract…"
50,Thermal Motor Design Engineer,ZeroAvia,"Seattle, WA 98117 (Loyal Heights area)",,"Ensure timely completion of project deliverables including designs, analyses and other documentation design, qualification, and certification."
51,HIL Hardware Engineer (II) - Design/Integration Engineer,Blue Origin,"Seattle, WA",,"Experience using electrical design software, such as AutoCAD Electrical.As part of a hardworking team of diverse specialists, technicians, and engineers, you…"
52,Structure Motor Design Engineer,ZeroAvia,"Seattle, WA",,Demonstrated experience on mechanical structure design applied to electric motor.Commercializing the solution requires the establishment of a new clean…
53,Sr. Design Quality Engineer,Blue Origin,"Seattle, WA",,Identify opportunities for continuous improvement of design quality guidance and requirements.Lead effort to ensure manufacturing planning captures design and…
54,Engineering Program Manager - Content Design Features & Tool...,Apple,"Seattle, WA",,"Communicate clearly with engineering to guide the design and development of database models.Strong facilitation skills (requirements sessions, design meetings,…"
55,"Project Engineer, Food & Bev (Design Group)",Barry Wehmiller Companies Inc,"Seattle, WA",,"Develop equipment design and specifications, design of equipment support systems, and bid analyses.The Project Engineer will support the design, integration,…"
56,Electrical Design Engineer,Jabil,"Seattle, WA 98127",,Develop with supervision embedded hardware design and PCB layout designs utilizing standard tools.Gathers information relating to hardware solutions and…
57,Design Engineer,Silicon Labs,"Seattle, WA",,"Verilog RTL design with demonstrated experience of taking designs through the silicon development lifecycle to production.Knowledge of Python, Perl, and Tcl."
58,"Technical Program Manager, Product Design Engineering",Facebook App,"Seattle, WA",,"Experience with mechanical system development, design for manufacturing, tooling, validation and characterization processes."
59,Electronic Design Engineer,ZeroAvia,"Seattle, WA 98117 (Loyal Heights area)",,The successful engineer will be confident in a multidisciplinary capacity focused on power electronics and electronics hardware design.
60,Thermal Motor Design Engineer,ZeroAvia,"Seattle, WA 98117 (Loyal Heights area)",,"Ensure timely completion of project deliverables including designs, analyses and other documentation design, qualification, and certification."
61,HIL Hardware Engineer (II) - Design/Integration Engineer,Blue Origin,"Seattle, WA",,"Experience using electrical design software, such as AutoCAD Electrical.As part of a hardworking team of diverse specialists, technicians, and engineers, you…"
